"x" "y" "Q" "X10x10" "X20x20" "ha4plot" "Forest" "unqeID"
"346" 604306.590072 648196.344878018 3 3 "V" 1 "A1" "3V1A1"
"347" 604316.790068 648196.65060702 3 3 "V" 1 "A1" "3V1A1"
"348" 604316.77110025 648186.46895355 3 3 "V" 1 "A1" "3V1A1"
"349" 604306.549905 648175.960200012 1 4 "V" 1 "A1" "4V1A1"
"350" 604306.5699885 648186.152539074 1 4 "V" 1 "A1" "4V1A1"
"351" 604316.77110025 648186.46895355 1 4 "V" 1 "A1" "4V1A1"
"352" 604316.7521325 648176.28730002 1 4 "V" 1 "A1" "4V1A1"
"353" 604337.1565875 648176.941500068 2 1 "W" 1 "A1" "1W1A1"
"354" 604337.17332375 648187.10178256 2 1 "W" 1 "A1" "1W1A1"
"355" 604347.3744355 648187.418197095 2 1 "W" 1 "A1" "1W1A1"
"356" 604347.358815 648177.268600106 2 1 "W" 1 "A1" "1W1A1"
"357" 604337.17332375 648187.10178256 4 2 "W" 1 "A1" "2W1A1"
"358" 604337.19006 648197.262065083 4 2 "W" 1 "A1" "2W1A1"
"359" 604347.390056 648197.567794144 4 2 "W" 1 "A1" "2W1A1"
"360" 604347.3744355 648187.418197095 4 2 "W" 1 "A1" "2W1A1"
"361" 604326.972212 648186.785368025 3 3 "W" 1 "A1" "3W1A1"
"362" 604326.990064 648196.956336021 3 3 "W" 1 "A1" "3W1A1"
"363" 604337.19006 648197.262065083 3 3 "W" 1 "A1" "3W1A1"
"364" 604337.17332375 648187.10178256 3 3 "W" 1 "A1" "3W1A1"
"365" 604326.95436 648176.614400029 1 4 "W" 1 "A1" "4W1A1"
"366" 604326.972212 648186.785368025 1 4 "W" 1 "A1" "4W1A1"
"367" 604337.17332375 648187.10178256 1 4 "W" 1 "A1" "4W1A1"
"368" 604337.1565875 648176.941500068 1 4 "W" 1 "A1" "4W1A1"
"369" 604357.5610425 648177.595700115 2 1 "X" 1 "A1" "1X1A1"
"370" 604357.57554725 648187.734611571 2 1 "X" 1 "A1" "1X1A1"
"371" 604367.776659 648188.051026046 2 1 "X" 1 "A1" "1X1A1"
"372" 604367.76327 648177.922800124 2 1 "X" 1 "A1" "1X1A1"
"373" 604357.57554725 648187.734611571 4 2 "X" 1 "A1" "2X1A1"
"374" 604357.590052 648197.873523146 4 2 "X" 1 "A1" "2X1A1"
"375" 604367.790048 648198.179252148 4 2 "X" 1 "A1" "2X1A1"
"376" 604367.776659 648188.051026046 4 2 "X" 1 "A1" "2X1A1"
"377" 604347.3744355 648187.418197095 3 3 "X" 1 "A1" "3X1A1"
"378" 604347.390056 648197.567794144 3 3 "X" 1 "A1" "3X1A1"
"379" 604357.590052 648197.873523146 3 3 "X" 1 "A1" "3X1A1"
"380" 604357.57554725 648187.734611571 3 3 "X" 1 "A1" "3X1A1"
"381" 604347.358815 648177.268600106 1 4 "X" 1 "A1" "4X1A1"
"382" 604347.3744355 648187.418197095 1 4 "X" 1 "A1" "4X1A1"
"383" 604357.57554725 648187.734611571 1 4 "X" 1 "A1" "4X1A1"
"384" 604357.5610425 648177.595700115 1 4 "X" 1 "A1" "4X1A1"
"385" 604377.9654975 648178.249900132 2 1 "Y" 1 "A1" "1Y1A1"
"386" 604377.97777075 648188.367440611 2 1 "Y" 1 "A1" "1Y1A1"
"387" 604388.1788825 648188.683855176 2 1 "Y" 1 "A1" "1Y1A1"
"388" 604388.167725 648178.577000141 2 1 "Y" 1 "A1" "1Y1A1"
"389" 604377.97777075 648188.367440611 4 2 "Y" 1 "A1" "2Y1A1"
"390" 604377.990044 648198.48498112 4 2 "Y" 1 "A1" "2Y1A1"
"391" 604388.19004 648198.790710092 4 2 "Y" 1 "A1" "2Y1A1"
"392" 604388.1788825 648188.683855176 4 2 "Y" 1 "A1" "2Y1A1"
"393" 604367.776659 648188.051026046 3 3 "Y" 1 "A1" "3Y1A1"
"394" 604367.790048 648198.179252148 3 3 "Y" 1 "A1" "3Y1A1"
"395" 604377.990044 648198.48498112 3 3 "Y" 1 "A1" "3Y1A1"
"396" 604377.97777075 648188.367440611 3 3 "Y" 1 "A1" "3Y1A1"
"397" 604367.76327 648177.922800124 1 4 "Y" 1 "A1" "4Y1A1"
"398" 604367.776659 648188.051026046 1 4 "Y" 1 "A1" "4Y1A1"
"399" 604377.97777075 648188.367440611 1 4 "Y" 1 "A1" "4Y1A1"
"400" 604377.9654975 648178.249900132 1 4 "Y" 1 "A1" "4Y1A1"
"2110" 604479.9877725 648181.520899986 2 1 "A" 2 "A1" "1A2A1"
"511" 604479.98888825 648191.53158543 2 1 "A" 2 "A1" "1A2A1"
"3100" 604490.19 648191.848 2 1 "A" 2 "A1" "1A2A1"
"610" 604490.19 648181.848 2 1 "A" 2 "A1" "1A2A1"
"531" 604479.98888825 648191.53158543 4 2 "A" 2 "A1" "2A2A1"
"811" 604479.990004 648201.542270874 4 2 "A" 2 "A1" "2A2A1"
"611" 604490.19 648201.848 4 2 "A" 2 "A1" "2A2A1"
"910" 604490.19 648191.848 4 2 "A" 2 "A1" "2A2A1"
"411" 604469.7877765 648191.21517086 3 3 "A" 2 "A1" "3A2A1"
"710" 604469.790008 648201.236541748 3 3 "A" 2 "A1" "3A2A1"
"521" 604479.990004 648201.542270874 3 3 "A" 2 "A1" "3A2A1"
"810" 604479.98888825 648191.53158543 3 3 "A" 2 "A1" "3A2A1"
"1100" 604469.785545 648181.193799973 1 4 "A" 2 "A1" "4A2A1"
"410" 604469.7877765 648191.21517086 1 4 "A" 2 "A1" "4A2A1"
"2100" 604479.98888825 648191.53158543 1 4 "A" 2 "A1" "4A2A1"
"510" 604479.9877725 648181.520899986 1 4 "A" 2 "A1" "4A2A1"
"2111" 604479.990004 648201.542271112 2 1 "B" 2 "A1" "1B2A1"
"512" 604479.99111975 648211.552956556 2 1 "B" 2 "A1" "1B2A1"
"3101" 604490.19 648211.848 2 1 "B" 2 "A1" "1B2A1"
"612" 604490.19 648201.848 2 1 "B" 2 "A1" "1B2A1"
"532" 604479.99111975 648211.552956556 4 2 "B" 2 "A1" "2B2A1"
"812" 604479.9922355 648221.563642 4 2 "B" 2 "A1" "2B2A1"
"613" 604490.19 648221.848 4 2 "B" 2 "A1" "2B2A1"
"911" 604490.19 648211.848 4 2 "B" 2 "A1" "2B2A1"
"412" 604469.7922395 648211.257913113 3 3 "B" 2 "A1" "3B2A1"
"711" 604469.794471 648221.279284 3 3 "B" 2 "A1" "3B2A1"
"522" 604479.9922355 648221.563642 3 3 "B" 2 "A1" "3B2A1"
"813" 604479.99111975 648211.552956556 3 3 "B" 2 "A1" "3B2A1"
"1101" 604469.790008 648201.236542225 1 4 "B" 2 "A1" "4B2A1"
"413" 604469.7922395 648211.257913113 1 4 "B" 2 "A1" "4B2A1"
"2101" 604479.99111975 648211.552956556 1 4 "B" 2 "A1" "4B2A1"
"513" 604479.990004 648201.542271112 1 4 "B" 2 "A1" "4B2A1"
"2112" 604479.9922355 648221.563642 2 1 "C" 2 "A1" "1C2A1"
"514" 604479.99335125 648231.574327444 2 1 "C" 2 "A1" "1C2A1"
"3102" 604490.19 648231.848 2 1 "C" 2 "A1" "1C2A1"
"614" 604490.19 648221.848 2 1 "C" 2 "A1" "1C2A1"
"533" 604479.99335125 648231.574327444 4 2 "C" 2 "A1" "2C2A1"
"814" 604479.994467 648241.585012888 4 2 "C" 2 "A1" "2C2A1"
"615" 604490.19 648241.848 4 2 "C" 2 "A1" "2C2A1"
"912" 604490.19 648231.848 4 2 "C" 2 "A1" "2C2A1"
"414" 604469.7967025 648231.300654888 3 3 "C" 2 "A1" "3C2A1"
"712" 604469.798934 648241.322025776 3 3 "C" 2 "A1" "3C2A1"
"523" 604479.994467 648241.585012888 3 3 "C" 2 "A1" "3C2A1"
"815" 604479.99335125 648231.574327444 3 3 "C" 2 "A1" "3C2A1"
"1102" 604469.794471 648221.279284 1 4 "C" 2 "A1" "4C2A1"
"415" 604469.7967025 648231.300654888 1 4 "C" 2 "A1" "4C2A1"
"2102" 604479.99335125 648231.574327444 1 4 "C" 2 "A1" "4C2A1"
"515" 604479.9922355 648221.563642 1 4 "C" 2 "A1" "4C2A1"
"2113" 604479.994467 648241.585013126 2 1 "D" 2 "A1" "1D2A1"
"516" 604479.99558275 648251.59569857 2 1 "D" 2 "A1" "1D2A1"
"3103" 604490.19 648251.848 2 1 "D" 2 "A1" "1D2A1"
"616" 604490.19 648241.848 2 1 "D" 2 "A1" "1D2A1"
"534" 604479.99558275 648251.59569857 4 2 "D" 2 "A1" "2D2A1"
"816" 604479.9966985 648261.606384014 4 2 "D" 2 "A1" "2D2A1"
"617" 604490.19 648261.848 4 2 "D" 2 "A1" "2D2A1"
"913" 604490.19 648251.848 4 2 "D" 2 "A1" "2D2A1"
"416" 604469.8011655 648251.343397141 3 3 "D" 2 "A1" "3D2A1"
"713" 604469.803397 648261.364768028 3 3 "D" 2 "A1" "3D2A1"
"524" 604479.9966985 648261.606384014 3 3 "D" 2 "A1" "3D2A1"
"817" 604479.99558275 648251.59569857 3 3 "D" 2 "A1" "3D2A1"
"1103" 604469.798934 648241.322026253 1 4 "D" 2 "A1" "4D2A1"
"417" 604469.8011655 648251.343397141 1 4 "D" 2 "A1" "4D2A1"
"2103" 604479.99558275 648251.59569857 1 4 "D" 2 "A1" "4D2A1"
"517" 604479.994467 648241.585013126 1 4 "D" 2 "A1" "4D2A1"
"2114" 604479.9966985 648261.606384014 2 1 "E" 2 "A1" "1E2A1"
"518" 604479.99781425 648271.617069458 2 1 "E" 2 "A1" "1E2A1"
"3104" 604490.19 648271.848 2 1 "E" 2 "A1" "1E2A1"
"618" 604490.19 648261.848 2 1 "E" 2 "A1" "1E2A1"
"535" 604479.99781425 648271.617069458 4 2 "E" 2 "A1" "2E2A1"
"818" 604479.99893 648281.627754902 4 2 "E" 2 "A1" "2E2A1"
"619" 604490.19 648281.848 4 2 "E" 2 "A1" "2E2A1"
"914" 604490.19 648271.848 4 2 "E" 2 "A1" "2E2A1"
"418" 604469.8056285 648271.386138916 3 3 "E" 2 "A1" "3E2A1"
"714" 604469.80786 648281.407509804 3 3 "E" 2 "A1" "3E2A1"
"525" 604479.99893 648281.627754902 3 3 "E" 2 "A1" "3E2A1"
"819" 604479.99781425 648271.617069458 3 3 "E" 2 "A1" "3E2A1"
"1104" 604469.803397 648261.364768028 1 4 "E" 2 "A1" "4E2A1"
"419" 604469.8056285 648271.386138916 1 4 "E" 2 "A1" "4E2A1"
"2104" 604479.99781425 648271.617069458 1 4 "E" 2 "A1" "4E2A1"
"519" 604479.9966985 648261.606384014 1 4 "E" 2 "A1" "4E2A1"
"2115" 604459.6100955 648261.123152018 2 1 "F" 2 "A1" "1F2A1"
"5110" 604459.61344275 648271.155208468 2 1 "F" 2 "A1" "1F2A1"
"3105" 604469.8056285 648271.386138916 2 1 "F" 2 "A1" "1F2A1"
"620" 604469.803397 648261.364768028 2 1 "F" 2 "A1" "1F2A1"
"536" 604459.61344275 648271.155208468 4 2 "F" 2 "A1" "2F2A1"
"8110" 604459.61679 648281.1872648 4 2 "F" 2 "A1" "2F2A1"
"6110" 604469.80786 648281.407509804 4 2 "F" 2 "A1" "2F2A1"
"915" 604469.8056285 648271.386138916 4 2 "F" 2 "A1" "2F2A1"
"4110" 604449.421257 648270.924278021 3 3 "F" 2 "A1" "3F2A1"
"715" 604449.42572 648280.967019796 3 3 "F" 2 "A1" "3F2A1"
"526" 604459.61679 648281.1872648 3 3 "F" 2 "A1" "3F2A1"
"820" 604459.61344275 648271.155208468 3 3 "F" 2 "A1" "3F2A1"
"1105" 604449.416794 648260.881536007 1 4 "F" 2 "A1" "4F2A1"
"420" 604449.421257 648270.924278021 1 4 "F" 2 "A1" "4F2A1"
"2105" 604459.61344275 648271.155208468 1 4 "F" 2 "A1" "4F2A1"
"520" 604459.6100955 648261.123152018 1 4 "F" 2 "A1" "4F2A1"
"2116" 604459.603401 648241.059039116 2 1 "G" 2 "A1" "1G2A1"
"5111" 604459.60674825 648251.091095567 2 1 "G" 2 "A1" "1G2A1"
"3106" 604469.8011655 648251.343397141 2 1 "G" 2 "A1" "1G2A1"
"621" 604469.798934 648241.322026253 2 1 "G" 2 "A1" "1G2A1"
"537" 604459.60674825 648251.091095567 4 2 "G" 2 "A1" "2G2A1"
"8111" 604459.6100955 648261.123152018 4 2 "G" 2 "A1" "2G2A1"
"6111" 604469.803397 648261.364768028 4 2 "G" 2 "A1" "2G2A1"
"916" 604469.8011655 648251.343397141 4 2 "G" 2 "A1" "2G2A1"
"4111" 604449.412331 648250.838793993 3 3 "G" 2 "A1" "3G2A1"
"716" 604449.416794 648260.881536007 3 3 "G" 2 "A1" "3G2A1"
"527" 604459.6100955 648261.123152018 3 3 "G" 2 "A1" "3G2A1"
"821" 604459.60674825 648251.091095567 3 3 "G" 2 "A1" "3G2A1"
"1106" 604449.407868 648240.796051979 1 4 "G" 2 "A1" "4G2A1"
"421" 604449.412331 648250.838793993 1 4 "G" 2 "A1" "4G2A1"
"2106" 604459.60674825 648251.091095567 1 4 "G" 2 "A1" "4G2A1"
"528" 604459.603401 648241.059039116 1 4 "G" 2 "A1" "4G2A1"
"2117" 604459.5967065 648220.994926214 2 1 "H" 2 "A1" "1H2A1"
"5112" 604459.60005375 648231.026982665 2 1 "H" 2 "A1" "1H2A1"
"3107" 604469.7967025 648231.300655365 2 1 "H" 2 "A1" "1H2A1"
"622" 604469.794471 648221.279284477 2 1 "H" 2 "A1" "1H2A1"
"538" 604459.60005375 648231.026982665 4 2 "H" 2 "A1" "2H2A1"
"8112" 604459.603401 648241.059039116 4 2 "H" 2 "A1" "2H2A1"
"6112" 604469.798934 648241.322026253 4 2 "H" 2 "A1" "2H2A1"
"917" 604469.7967025 648231.300655365 4 2 "H" 2 "A1" "2H2A1"
"4112" 604449.403405 648230.753309965 3 3 "H" 2 "A1" "3H2A1"
"717" 604449.407868 648240.796051979 3 3 "H" 2 "A1" "3H2A1"
"529" 604459.603401 648241.059039116 3 3 "H" 2 "A1" "3H2A1"
"822" 604459.60005375 648231.026982665 3 3 "H" 2 "A1" "3H2A1"
"1107" 604449.398942 648220.710567951 1 4 "H" 2 "A1" "4H2A1"
"422" 604449.403405 648230.753309965 1 4 "H" 2 "A1" "4H2A1"
"2107" 604459.60005375 648231.026982665 1 4 "H" 2 "A1" "4H2A1"
"530" 604459.5967065 648220.994926214 1 4 "H" 2 "A1" "4H2A1"
"2118" 604459.590012 648200.930813074 2 1 "I" 2 "A1" "1I2A1"
"5113" 604459.59335925 648210.962869525 2 1 "I" 2 "A1" "1I2A1"
"3108" 604469.7922395 648211.257913113 2 1 "I" 2 "A1" "1I2A1"
"623" 604469.790008 648201.236542225 2 1 "I" 2 "A1" "1I2A1"
"539" 604459.59335925 648210.962869525 4 2 "I" 2 "A1" "2I2A1"
"8113" 604459.5967065 648220.994925976 4 2 "I" 2 "A1" "2I2A1"
"6113" 604469.794471 648221.279284 4 2 "I" 2 "A1" "2I2A1"
"918" 604469.7922395 648211.257913113 4 2 "I" 2 "A1" "2I2A1"
"4113" 604449.394479 648210.667825937 3 3 "I" 2 "A1" "3I2A1"
"718" 604449.398942 648220.710567951 3 3 "I" 2 "A1" "3I2A1"
"5210" 604459.5967065 648220.994925976 3 3 "I" 2 "A1" "3I2A1"
"823" 604459.59335925 648210.962869525 3 3 "I" 2 "A1" "3I2A1"
"1108" 604449.390016 648200.625083923 1 4 "I" 2 "A1" "4I2A1"
"423" 604449.394479 648210.667825937 1 4 "I" 2 "A1" "4I2A1"
"2108" 604459.59335925 648210.962869525 1 4 "I" 2 "A1" "4I2A1"
"540" 604459.590012 648200.930813074 1 4 "I" 2 "A1" "4I2A1"
"2119" 604459.5833175 648180.866700292 2 1 "J" 2 "A1" "1J2A1"
"5114" 604459.58666475 648190.898756742 2 1 "J" 2 "A1" "1J2A1"
"3109" 604469.7877765 648191.215171337 2 1 "J" 2 "A1" "1J2A1"
"624" 604469.785545 648181.193800449 2 1 "J" 2 "A1" "1J2A1"
"5310" 604459.58666475 648190.898756742 4 2 "J" 2 "A1" "2J2A1"
"8114" 604459.590012 648200.930813193 4 2 "J" 2 "A1" "2J2A1"
"6114" 604469.790008 648201.236542225 4 2 "J" 2 "A1" "2J2A1"
"919" 604469.7877765 648191.215171337 4 2 "J" 2 "A1" "2J2A1"
"4114" 604449.385553 648190.582342148 3 3 "J" 2 "A1" "3J2A1"
"719" 604449.390016 648200.625084162 3 3 "J" 2 "A1" "3J2A1"
"5211" 604459.590012 648200.930813193 3 3 "J" 2 "A1" "3J2A1"
"824" 604459.58666475 648190.898756742 3 3 "J" 2 "A1" "3J2A1"
"1109" 604449.38109 648180.539600134 1 4 "J" 2 "A1" "4J2A1"
"424" 604449.385553 648190.582342148 1 4 "J" 2 "A1" "4J2A1"
"2109" 604459.58666475 648190.898756742 1 4 "J" 2 "A1" "4J2A1"
"541" 604459.5833175 648180.866700292 1 4 "J" 2 "A1" "4J2A1"
"2120" 604439.1788625 648180.212499976 2 1 "K" 2 "A1" "1K2A1"
"5115" 604439.18444125 648190.265927494 2 1 "K" 2 "A1" "1K2A1"
"3110" 604449.385553 648190.582341909 2 1 "K" 2 "A1" "1K2A1"
"625" 604449.38109 648180.539599895 2 1 "K" 2 "A1" "1K2A1"
"5311" 604439.18444125 648190.265927494 4 2 "K" 2 "A1" "2K2A1"
"8115" 604439.19002 648200.319355011 4 2 "K" 2 "A1" "2K2A1"
"6115" 604449.390016 648200.625083923 4 2 "K" 2 "A1" "2K2A1"
"920" 604449.385553 648190.582341909 4 2 "K" 2 "A1" "2K2A1"
"4115" 604428.9833295 648189.949513078 3 3 "K" 2 "A1" "3K2A1"
"720" 604428.990024 648200.013626099 3 3 "K" 2 "A1" "3K2A1"
"5212" 604439.19002 648200.319355011 3 3 "K" 2 "A1" "3K2A1"
"825" 604439.18444125 648190.265927494 3 3 "K" 2 "A1" "3K2A1"
"1110" 604428.976635 648179.885400057 1 4 "K" 2 "A1" "4K2A1"
"425" 604428.9833295 648189.949513078 1 4 "K" 2 "A1" "4K2A1"
"2121" 604439.18444125 648190.265927494 1 4 "K" 2 "A1" "4K2A1"
"542" 604439.1788625 648180.212499976 1 4 "K" 2 "A1" "4K2A1"
"2122" 604439.19002 648200.319355011 2 1 "L" 2 "A1" "1L2A1"
"5116" 604439.19559875 648210.372782588 2 1 "L" 2 "A1" "1L2A1"
"3111" 604449.394479 648210.667825937 2 1 "L" 2 "A1" "1L2A1"
"626" 604449.390016 648200.625083923 2 1 "L" 2 "A1" "1L2A1"
"5312" 604439.19559875 648210.372782588 4 2 "L" 2 "A1" "2L2A1"
"8116" 604439.2011775 648220.426210046 4 2 "L" 2 "A1" "2L2A1"
"6116" 604449.398942 648220.710567951 4 2 "L" 2 "A1" "2L2A1"
"921" 604449.394479 648210.667825937 4 2 "L" 2 "A1" "2L2A1"
"4116" 604428.9967185 648210.077739239 3 3 "L" 2 "A1" "3L2A1"
"721" 604429.003413 648220.14185214 3 3 "L" 2 "A1" "3L2A1"
"5213" 604439.2011775 648220.426210046 3 3 "L" 2 "A1" "3L2A1"
"826" 604439.19559875 648210.372782588 3 3 "L" 2 "A1" "3L2A1"
"1111" 604428.990024 648200.013626099 1 4 "L" 2 "A1" "4L2A1"
"426" 604428.9967185 648210.077739239 1 4 "L" 2 "A1" "4L2A1"
"2123" 604439.19559875 648210.372782588 1 4 "L" 2 "A1" "4L2A1"
"543" 604439.19002 648200.319355011 1 4 "L" 2 "A1" "4L2A1"
"2124" 604439.2011775 648220.426210046 2 1 "M" 2 "A1" "1M2A1"
"5117" 604439.20675625 648230.479637504 2 1 "M" 2 "A1" "1M2A1"
"3112" 604449.403405 648230.753309965 2 1 "M" 2 "A1" "1M2A1"
"627" 604449.398942 648220.710567951 2 1 "M" 2 "A1" "1M2A1"
"5313" 604439.20675625 648230.479637504 4 2 "M" 2 "A1" "2M2A1"
"8117" 604439.212335 648240.533065021 4 2 "M" 2 "A1" "2M2A1"
"6117" 604449.407868 648240.796051979 4 2 "M" 2 "A1" "2M2A1"
"922" 604449.403405 648230.753309965 4 2 "M" 2 "A1" "2M2A1"
"4117" 604429.0101075 648230.205965042 3 3 "M" 2 "A1" "3M2A1"
"722" 604429.016802 648240.270078063 3 3 "M" 2 "A1" "3M2A1"
"5214" 604439.212335 648240.533065021 3 3 "M" 2 "A1" "3M2A1"
"827" 604439.20675625 648230.479637504 3 3 "M" 2 "A1" "3M2A1"
"1112" 604429.003413 648220.14185214 1 4 "M" 2 "A1" "4M2A1"
"427" 604429.0101075 648230.205965042 1 4 "M" 2 "A1" "4M2A1"
"2125" 604439.20675625 648230.479637504 1 4 "M" 2 "A1" "4M2A1"
"544" 604439.2011775 648220.426210046 1 4 "M" 2 "A1" "4M2A1"
"2126" 604439.212335 648240.533065021 2 1 "N" 2 "A1" "1N2A1"
"5118" 604439.21791375 648250.586492479 2 1 "N" 2 "A1" "1N2A1"
"3113" 604449.412331 648250.838793993 2 1 "N" 2 "A1" "1N2A1"
"628" 604449.407868 648240.796051979 2 1 "N" 2 "A1" "1N2A1"
"5314" 604439.21791375 648250.586492479 4 2 "N" 2 "A1" "2N2A1"
"8118" 604439.2234925 648260.639920056 4 2 "N" 2 "A1" "2N2A1"
"6118" 604449.416794 648260.881536007 4 2 "N" 2 "A1" "2N2A1"
"923" 604449.412331 648250.838793993 4 2 "N" 2 "A1" "2N2A1"
"4118" 604429.0234965 648250.334190965 3 3 "N" 2 "A1" "3N2A1"
"723" 604429.030191 648260.398304105 3 3 "N" 2 "A1" "3N2A1"
"5215" 604439.2234925 648260.639920056 3 3 "N" 2 "A1" "3N2A1"
"828" 604439.21791375 648250.586492479 3 3 "N" 2 "A1" "3N2A1"
"1113" 604429.016802 648240.270078063 1 4 "N" 2 "A1" "4N2A1"
"428" 604429.0234965 648250.334190965 1 4 "N" 2 "A1" "4N2A1"
"2127" 604439.21791375 648250.586492479 1 4 "N" 2 "A1" "4N2A1"
"545" 604439.212335 648240.533065021 1 4 "N" 2 "A1" "4N2A1"
"2128" 604439.2234925 648260.639920175 2 1 "O" 2 "A1" "1O2A1"
"5119" 604439.22907125 648270.693347692 2 1 "O" 2 "A1" "1O2A1"
"3114" 604449.421257 648270.924278259 2 1 "O" 2 "A1" "1O2A1"
"629" 604449.416794 648260.881536245 2 1 "O" 2 "A1" "1O2A1"
"5315" 604439.22907125 648270.693347692 4 2 "O" 2 "A1" "2O2A1"
"8119" 604439.23465 648280.746775031 4 2 "O" 2 "A1" "2O2A1"
"6119" 604449.42572 648280.967020035 4 2 "O" 2 "A1" "2O2A1"
"924" 604449.421257 648270.924278259 4 2 "O" 2 "A1" "2O2A1"
"4119" 604429.0368855 648270.462417126 3 3 "O" 2 "A1" "3O2A1"
"724" 604429.04358 648280.526530027 3 3 "O" 2 "A1" "3O2A1"
"5216" 604439.23465 648280.746775031 3 3 "O" 2 "A1" "3O2A1"
"829" 604439.22907125 648270.693347692 3 3 "O" 2 "A1" "3O2A1"
"1114" 604429.030191 648260.398304105 1 4 "O" 2 "A1" "4O2A1"
"429" 604429.0368855 648270.462417126 1 4 "O" 2 "A1" "4O2A1"
"2129" 604439.22907125 648270.693347692 1 4 "O" 2 "A1" "4O2A1"
"546" 604439.2234925 648260.639920175 1 4 "O" 2 "A1" "4O2A1"
"2130" 604418.8368895 648260.156688154 2 1 "P" 2 "A1" "1P2A1"
"5120" 604418.84469975 648270.231486619 2 1 "P" 2 "A1" "1P2A1"
"3115" 604429.0368855 648270.462417126 2 1 "P" 2 "A1" "1P2A1"
"630" 604429.030191 648260.398304105 2 1 "P" 2 "A1" "1P2A1"
"5316" 604418.84469975 648270.231486619 4 2 "P" 2 "A1" "2P2A1"
"8120" 604418.85251 648280.306285024 4 2 "P" 2 "A1" "2P2A1"
"6120" 604429.04358 648280.526530027 4 2 "P" 2 "A1" "2P2A1"
"925" 604429.0368855 648270.462417126 4 2 "P" 2 "A1" "2P2A1"
"4120" 604408.652514 648270.000556111 3 3 "P" 2 "A1" "3P2A1"
"725" 604408.66144 648280.08604002 3 3 "P" 2 "A1" "3P2A1"
"5217" 604418.85251 648280.306285024 3 3 "P" 2 "A1" "3P2A1"
"830" 604418.84469975 648270.231486619 3 3 "P" 2 "A1" "3P2A1"
"1115" 604408.643588 648259.915072203 1 4 "P" 2 "A1" "4P2A1"
"430" 604408.652514 648270.000556111 1 4 "P" 2 "A1" "4P2A1"
"2131" 604418.84469975 648270.231486619 1 4 "P" 2 "A1" "4P2A1"
"547" 604418.8368895 648260.156688154 1 4 "P" 2 "A1" "4P2A1"
"2132" 604418.821269 648240.007091105 2 1 "Q" 2 "A1" "1Q2A1"
"5121" 604418.82907925 648250.08188957 2 1 "Q" 2 "A1" "1Q2A1"
"3116" 604429.0234965 648250.334190965 2 1 "Q" 2 "A1" "1Q2A1"
"631" 604429.016802 648240.270078063 2 1 "Q" 2 "A1" "1Q2A1"
"5317" 604418.82907925 648250.08188957 4 2 "Q" 2 "A1" "2Q2A1"
"8121" 604418.8368895 648260.156688154 4 2 "Q" 2 "A1" "2Q2A1"
"6121" 604429.030191 648260.398304105 4 2 "Q" 2 "A1" "2Q2A1"
"926" 604429.0234965 648250.334190965 4 2 "Q" 2 "A1" "2Q2A1"
"4121" 604408.634662 648249.829588175 3 3 "Q" 2 "A1" "3Q2A1"
"726" 604408.643588 648259.915072203 3 3 "Q" 2 "A1" "3Q2A1"
"5218" 604418.8368895 648260.156688154 3 3 "Q" 2 "A1" "3Q2A1"
"831" 604418.82907925 648250.08188957 3 3 "Q" 2 "A1" "3Q2A1"
"1116" 604408.625736 648239.744104147 1 4 "Q" 2 "A1" "4Q2A1"
"431" 604408.634662 648249.829588175 1 4 "Q" 2 "A1" "4Q2A1"
"2133" 604418.82907925 648250.08188957 1 4 "Q" 2 "A1" "4Q2A1"
"548" 604418.821269 648240.007091105 1 4 "Q" 2 "A1" "4Q2A1"
"2134" 604418.8056485 648219.857494116 2 1 "R" 2 "A1" "1R2A1"
"5122" 604418.81345875 648229.932292581 2 1 "R" 2 "A1" "1R2A1"
"3117" 604429.0101075 648230.205965042 2 1 "R" 2 "A1" "1R2A1"
"632" 604429.003413 648220.14185214 2 1 "R" 2 "A1" "1R2A1"
"5318" 604418.81345875 648229.932292581 4 2 "R" 2 "A1" "2R2A1"
"8122" 604418.821269 648240.007091105 4 2 "R" 2 "A1" "2R2A1"
"6122" 604429.016802 648240.270078063 4 2 "R" 2 "A1" "2R2A1"
"927" 604429.0101075 648230.205965042 4 2 "R" 2 "A1" "2R2A1"
"4122" 604408.61681 648229.658620119 3 3 "R" 2 "A1" "3R2A1"
"727" 604408.625736 648239.744104147 3 3 "R" 2 "A1" "3R2A1"
"5219" 604418.821269 648240.007091105 3 3 "R" 2 "A1" "3R2A1"
"832" 604418.81345875 648229.932292581 3 3 "R" 2 "A1" "3R2A1"
"1117" 604408.607884 648219.573136091 1 4 "R" 2 "A1" "4R2A1"
"432" 604408.61681 648229.658620119 1 4 "R" 2 "A1" "4R2A1"
"2135" 604418.81345875 648229.932292581 1 4 "R" 2 "A1" "4R2A1"
"549" 604418.8056485 648219.857494116 1 4 "R" 2 "A1" "4R2A1"
"2136" 604418.790028 648199.707897067 2 1 "S" 2 "A1" "1S2A1"
"5123" 604418.79783825 648209.782695651 2 1 "S" 2 "A1" "1S2A1"
"3118" 604428.9967185 648210.077739239 2 1 "S" 2 "A1" "1S2A1"
"633" 604428.990024 648200.013626099 2 1 "S" 2 "A1" "1S2A1"
"5319" 604418.79783825 648209.782695651 4 2 "S" 2 "A1" "2S2A1"
"8123" 604418.8056485 648219.857494116 4 2 "S" 2 "A1" "2S2A1"
