"index" "site" "blockN" "blockL" "plot" "sp" "sdlrep" "wl" "origin" "mother" "name" "poss" "x" "y" "ztopo" "per.water.feb" "per.water.mar" "per.water.may" "light" "sand" "time" "mortality" "f.time" "height" "dia" "Tbio" "cdia" "rgr" "flood" "wden"
"7023" 1639 "A1" 7 "g" 13 "Ssmi" 4 "L" "All" "Ssmi3a" "dSsmi4" 47 200 240 28.0266666666667 24.246555825 21.5 NA 18 35.921 9 0 "9" NA 3.20234289232118 47.9061463745908 3.90499679897436 0.974296064979047 "dry" "Ssmi"
"7024" 999 "A1" 7 "g" 13 "Smac" 2 "L" "Mud" "Smac1" "Smac2" 48 200 280 28.2266666666667 24.246555825 21.5 NA 18 35.921 9 0 "9" NA 3.21133928447307 34.7321917410273 3.32499624059938 0.812572519225019 "dry" "Smac"
"7025" 1831 "A1" 7 "g" 13 "Swal" 4 "L" NA "Swal1" "Swal4" 49 240 0 32.3266666666667 24.246555825 21.5 NA 18 35.921 9 0 "9" NA 4.28492707055791 0 NA NA "dry" "Swal"
"7026" 807 "A1" 7 "g" 13 "Swal" 2 "L" NA "Swal1" "Swal2" 50 240 40 32.2266666666667 24.246555825 21.5 NA 18 35.921 9 0 "9" NA 4.27662249912241 0 NA NA "dry" "Swal"
"7027" 839 "A1" 7 "g" 13 "Ssem" 2 "L" "All" "Ssem1" "Ssem2" 51 240 80 32.2266666666667 24.246555825 21.5 NA 18 35.921 9 1 "9" 155 2.54762634622898 0 NA NA "dry" "Ssem"
"7028" 1799 "A1" 7 "g" 13 "Sfal" 4 "L" "Mud" "Sfal1" "Sfal4" 52 240 120 30.9266666666667 24.246555825 21.5 NA 18 35.921 9 0 "9" 100 2.1753160689886 13.7227908701456 2.09 0.478106074957363 "dry" "Sfal"
"7029" 1479 "A1" 7 "g" 13 "Sbec" 3 "L" "Mud" "Sbec1" "Sbec3" 53 240 160 29.1266666666667 24.246555825 21.5 NA 18 35.921 9 NA "9" 170 3.64691650576209 0 NA NA "dry" "Sbec"
"7030" 743 "A1" 7 "g" 13 "Smec" 2 "L" "All" "Smec1" "Smec2" 54 240 200 29.0266666666667 24.246555825 21.5 NA 18 35.921 9 1 "9" 132 4.41112230617107 0 NA NA "dry" "Smec"
"7031" 2023 "A1" 7 "g" 13 "Smac" 4 "L" "Mud" "Smac1" "Smac4" 55 240 240 28.6266666666667 24.246555825 21.5 NA 18 35.921 9 0 "9" NA 4.3462742665414 86.920328902461 5.26 1.17035803086534 "dry" "Smac"
"7032" 903 "A1" 7 "g" 13 "Dry" 2 "L" NA "Dry1" "Dry2" 56 240 280 25.8266666666667 24.246555825 21.5 NA 18 35.921 9 0 "9" NA 3.26168668023156 62.9122778437278 4.47499720670304 1.10442424480804 "dry" "Dry"
"7033" 103 "A1" 7 "g" 13 "Ssmi" 1 "L" "Mud" "Ssmi2m" "aSsmi1" 57 280 0 21.8266666666667 24.246555825 21.5 NA 18 35.921 9 1 "9" NA 3.4730966010176 0 NA NA "dry" "Ssmi"
"7034" 1575 "A1" 7 "g" 13 "Pmal" 4 "L" "All" "9JPmal1a" "hPmal4" 58 280 40 22.2266666666667 24.246555825 21.5 NA 18 35.921 9 NA "9" 202 NA 0 NA NA "dry" "Pmal"
"7035" 1767 "A1" 7 "g" 13 "Smec" 4 "L" "All" "Smec1" "Smec4" 59 280 80 22.8266666666667 24.246555825 21.5 NA 18 35.921 9 1 "9" 375 4.79531020894373 0 NA NA "dry" "Smec"
"7036" 1511 "A1" 7 "g" 13 "Smac" 3 "L" "Mud" "Smac1" "Smac3" 60 280 120 22.3266666666667 24.246555825 21.5 NA 18 35.921 9 NA "9" 200 1.9783831782544 0 NA NA "dry" "Smac"
"7037" 647 "A1" 7 "g" 13 "Slep" 2 "L" "Mud" "8PSlep4m" "bSlep2" 61 280 160 23.5266666666667 24.246555825 21.5 NA 18 35.921 9 0 "9" 295 1.49879951961562 17.3491312701843 2.34997872330794 0.719518118395338 "dry" "Slep"
"7038" 1223 "A1" 7 "g" 13 "Sacu" 3 "L" "Mud" "9OSacu3" "bSacu3" 62 280 200 21.9266666666667 24.246555825 21.5 NA 18 35.921 9 NA "9" 160 1.32905981806689 0 NA NA "dry" "Sacu"
"7039" 871 "A1" 7 "g" 13 "Spau" 2 "L" NA "Spau1" "Spau2" 63 280 240 23.2266666666667 24.246555825 21.5 NA 18 35.921 9 0 "9" 200 2.06591384137868 0 NA NA "dry" "Spau"
"7040" 583 "A1" 7 "g" 13 "Ptom" 2 "L" "Mud" "PtomRDC2m" "bPtom2" 64 280 280 20.9266666666667 24.246555825 21.5 NA 18 35.921 9 NA "9" 228 NA 0 NA NA "dry" "Ptom"
"7041" 1880 "A1" 8 "h" 16 "Ssem" 4 "H" "All" "Ssem1" "Ssem4" 1 0 0 56.3333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 495 2.64680940001353 31.7687273908961 3.17998427669069 0.832424614138658 "dry" "Ssem"
"7042" 1560 "A1" 8 "h" 16 "Sxan" 4 "H" "All" "9KSxan2a" "hSxan4" 2 0 40 55.9333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 250 2.69775832868699 35.7846252799799 3.37499629629426 0.885587167086749 "dry" "Sxan"
"7043" 1528 "A1" 8 "h" 16 "Smac" 3 "H" "Mud" "Smac1" "Smac3" 3 0 80 52.0333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 350 4.51477574193891 84.1337362187268 5.1749975845405 1.1413870337039 "dry" "Smac"
"7044" 1816 "A1" 8 "h" 16 "Sfal" 4 "H" "Mud" "Sfal1" "Sfal4" 4 0 120 49.3333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 260 1.81444206300449 33.2851741647838 3.25499615975196 0.98159842347499 "dry" "Sfal"
"7045" 1016 "A1" 8 "h" 16 "Smac" 2 "H" "Mud" "Smac1" "Smac2" 5 0 160 50.0333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 385 5.0307057159011 93.6559035517575 5.46 1.15892869787604 "dry" "Smac"
"7046" 1144 "A1" 8 "h" 16 "Ssmi" 3 "H" "All" "Ssmi3a" "dSsmi3" 6 0 200 50.0333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 220 3.62976583266745 49.6390488823109 3.97499685534467 0.950301244568079 "dry" "Ssmi"
"7047" 344 "A1" 8 "h" 16 "Ssem" 1 "H" "All" "Ssem1" "Ssem1" 7 0 240 47.5333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 155 2.19198540141124 22.4799803920271 2.67499532709872 0.72234506375964 "dry" "Ssem"
"7048" 1496 "A1" 8 "h" 16 "Sbec" 3 "H" "Mud" "Sbec1" "Sbec3" 8 0 280 46.8333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 150 4.51960175236713 87.4167005417281 5.27499763033122 1.16017026944271 "dry" "Sbec"
"7049" 664 "A1" 8 "h" 16 "Slep" 2 "H" "Mud" "8PSlep4m" "bSlep2" 9 40 0 59.3333333333333 25.597173525 19.45 15.9 21 35.772 9 NA "9" 205 2.8643498389687 0 NA NA "dry" "Slep"
"7050" 1112 "A1" 8 "h" 16 "Ptom" 3 "H" "All" "PtomRDC4a" "fPtom3" 10 40 40 53.0333333333333 25.597173525 19.45 15.9 21 35.772 9 NA "9" 275 NA 0 NA NA "dry" "Ptom"
"7051" 184 "A1" 8 "h" 16 "Spar" 1 "H" "Mud" "9QSpar10" "aSpar1" 11 40 80 52.6333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 135 2.89029410268229 36.3164969162327 3.39998529408584 0.869985018817033 "dry" "Spar"
"7052" 248 "A1" 8 "h" 16 "Smec" 1 "H" "All" "Smec1" "Smec1" 12 40 120 51.5333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 110 5.83876699312449 144.62698771919 6.78499815770056 1.32654080734996 "dry" "Smec"
"7053" 1048 "A1" 8 "h" 16 "Sxan" 3 "H" "All" "Sxan2OUa" "gSxan3" 13 40 160 53.0333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 340 4.71238792970188 100.998748060993 5.67 1.21845752740775 "dry" "Sxan"
"7054" 376 "A1" 8 "h" 16 "Spau" 1 "H" NA "Spau1" "Spau1" 14 40 200 52.0333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 510 3.38437586565086 59.857393147377 4.36499713631063 1.06722769757228 "dry" "Spau"
"7055" 1368 "A1" 8 "h" 16 "Ssem" 3 "H" "All" "Ssem1" "Ssem3" 15 40 240 48.1333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 170 3.37927507018887 57.9529596807709 4.29499708963813 1.05156380774768 "dry" "Ssem"
"7056" 472 "A1" 8 "h" 16 "Sbec" 1 "H" "Mud" "Sbec1" "Sbec1" 16 40 280 46.0333333333333 25.597173525 19.45 15.9 21 35.772 9 1 "9" 415 3.95847192739825 68.6613923997971 4.67499732620244 1.08360923284615 "dry" "Sbec"
"7057" 1784 "A1" 8 "h" 16 "Smec" 4 "H" "All" "Smec1" "Smec4" 17 80 0 57.8333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 120 5.47845781219496 115.751667162251 6.07 1.23641739166432 "dry" "Smec"
"7058" 1080 "A1" 8 "h" 16 "Pmal" 3 "H" "All" "9JPmal1a" "hPmal3" 18 80 40 53.9333333333333 25.597173525 19.45 15.9 21 35.772 9 NA "9" 135 NA 0 NA NA "dry" "Pmal"
"7059" 792 "A1" 8 "h" 16 "Sfal" 2 "H" "Mud" "Sfal1" "Sfal2" 19 80 80 51.3333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 190 3.17998427669069 65.6118484109575 4.57 1.13388778745846 "dry" "Sfal"
"7060" 856 "A1" 8 "h" 16 "Ssem" 2 "H" "All" "Ssem1" "Ssem2" 20 80 120 52.3333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 470 2.87972220882501 37.2844216128037 3.44499637155106 0.884358239805404 "dry" "Ssem"
"7061" 1848 "A1" 8 "h" 16 "Swal" 4 "H" NA "Swal1" "Swal4" 21 80 160 53.6333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 340 4.70961781888934 107.696937757712 5.8549978650722 1.25076004499976 "dry" "Swal"
"7062" 728 "A1" 8 "h" 16 "Sacu" 2 "H" "Mud" "8MSacu2" "aSacu2" 22 80 200 49.8333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 365 1.15377640814848 11.6414857371423 1.92499350648255 0.607242462630774 "dry" "Sacu"
"7063" 280 "A1" 8 "h" 16 "Sfal" 1 "H" "Mud" "Sfal1" "Sfal1" 23 80 240 50.4333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 485 2.47927408730862 31.6691389037773 3.17499606298969 0.852651122140798 "dry" "Sfal"
"7064" 312 "A1" 8 "h" 16 "Swal" 1 "H" NA "Swal1" "Swal1" 24 80 280 49.2333333333333 25.597173525 19.45 15.9 21 35.772 9 1 "9" 185 5.16720427310553 102.249416096387 5.70499780893911 1.19389867168651 "dry" "Swal"
"7065" 824 "A1" 8 "h" 16 "Swal" 2 "H" NA "Swal1" "Swal2" 25 120 0 54.9333333333333 25.597173525 19.45 15.9 21 35.772 9 1 "9" 205 4.02682256872587 74.355843243694 4.86499743062625 1.11774031400749 "dry" "Swal"
"7066" 1304 "A1" 8 "h" 16 "Sfal" 3 "H" "Mud" "Sfal1" "Sfal3" 26 120 40 55.0333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" NA 2.81488898537758 36.5307535352075 3.41 0.881738016627694 "dry" "Sfal"
"7067" 632 "A1" 8 "h" 16 "Ssmi" 2 "H" "Mud" "90Ssmi10m" "bSsmi2" 27 120 80 50.3333333333333 25.597173525 19.45 15.9 21 35.772 9 NA "9" 270 NA 0 NA NA "dry" "Ssmi"
"7068" 1208 "A1" 8 "h" 16 "Spar" 3 "H" "Mud" "9PSpar2" "cSpar3" 28 120 120 50.6333333333333 25.597173525 19.45 15.9 21 35.772 9 1 "9" 350 1.97423402868049 0 NA NA "dry" "Spar"
"7069" 504 "A1" 8 "h" 16 "Smac" 1 "H" "Mud" "Smac1" "Smac1" 29 120 160 51.9333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 350 4.09243203975338 79.48512156921 5.03 1.14570684275217 "dry" "Smac"
"7070" 1656 "A1" 8 "h" 16 "Ssmi" 4 "H" "All" "Ssmi5a" "eSsmi4" 30 120 200 51.0333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 412 4.17540417205329 120.179113688955 6.18499797898108 1.34572295865149 "dry" "Ssmi"
"7071" 56 "A1" 8 "h" 16 "Pmal" 1 "H" "Mud" "8MPmal8m" "dPmal1" 31 120 240 50.5333333333333 25.597173525 19.45 15.9 21 35.772 9 1 "9" 215 2.39924988277586 43.3577485307234 3.71499663526093 1.02065905923322 "dry" "Pmal"
"7072" 120 "A1" 8 "h" 16 "Ssmi" 1 "H" "Mud" "Ssmi2m" "aSsmi1" 32 120 280 48.5333333333333 25.597173525 19.45 15.9 21 35.772 9 1 "9" NA 3.70513157661101 50.7690797598071 4.01998756216981 0.9547058848476 "dry" "Ssmi"
"7073" 952 "A1" 8 "h" 16 "Sgib" 2 "H" "Mud" "Sgib1" "Sgib2" 33 160 0 55.4333333333333 25.597173525 19.45 15.9 21 35.772 9 NA "9" 365 NA 0 NA NA "dry" "Sgib"
"7074" 568 "A1" 8 "h" 16 "Pmal" 2 "H" "Mud" "9PmalRDC1m" "aPmal2" 34 160 40 50.0333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 280 3.29454093919016 62.3511893957966 4.45499719416298 1.09660415183153 "dry" "Pmal"
"7075" 1944 "A1" 8 "h" 16 "Dry" 4 "H" NA "Dry1" "Dry4" 35 160 80 50.6333333333333 25.597173525 19.45 15.9 21 35.772 9 1 "9" NA 1.9848425630261 26.0573119466698 2.87998263883656 0.829271066729034 "dry" "Dry"
"7076" 1624 "A1" 8 "h" 16 "Ptom" 4 "H" "All" "PtomRDC1a" "ePtom4" 36 160 120 50.0333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 600 1.64408029001019 12.8186405044424 2.0199752473731 0.537358213013288 "dry" "Ptom"
"7077" 2040 "A1" 8 "h" 16 "Smac" 4 "H" "Mud" "Smac1" "Smac4" 37 160 160 49.3333333333333 25.597173525 19.45 15.9 21 35.772 9 1 "9" 300 4.06164991105831 0 NA NA "dry" "Smac"
"7078" 152 "A1" 8 "h" 16 "Slep" 1 "H" "Mud" "9PSlep2m" "aSlep1" 38 160 200 49.6333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 135 2.91993150604599 42.4290937423223 3.67499659863788 0.944365487399823 "dry" "Slep"
"7079" 1240 "A1" 8 "h" 16 "Sacu" 3 "H" "Mud" "9OSacu3" "bSacu3" 39 160 240 50.0333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 250 1.30284304503651 12.5660564550938 1.99997499984375 0.604951735644786 "dry" "Sacu"
"7080" 440 "A1" 8 "h" 16 "Sgib" 1 "H" "Mud" "Sgib1" "Sgib1" 40 160 280 47.8333333333333 25.597173525 19.45 15.9 21 35.772 9 1 "9" 235 1.69233566410449 0 NA NA "dry" "Sgib"
"7081" 1176 "A1" 8 "h" 16 "Slep" 3 "H" "All" "8PSlep2a" "eSlep3" 41 200 0 54.0333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 210 2.81424945589406 37.0682800382367 3.43499636098788 0.889117331977189 "dry" "Slep"
"7082" 1720 "A1" 8 "h" 16 "Spar" 4 "H" "Mud" "9PSpar2" "cSpar4" 42 200 40 53.0333333333333 25.597173525 19.45 15.9 21 35.772 9 NA "9" 235 NA 0 NA NA "dry" "Spar"
"7083" 408 "A1" 8 "h" 16 "Dry" 1 "H" NA "Dry1" "Dry1" 43 200 80 50.8333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 130 3.1713088780502 33.2851741647838 3.25499615975196 0.795476296541677 "dry" "Dry"
"7084" 536 "A1" 8 "h" 16 "Sxan" 2 "H" "Mud" "8MSxan9m" "bSxan2" 44 200 120 50.6333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" NA 2.80221341085935 39.9271293530034 3.56499649368692 0.927693200735787 "dry" "Sxan"
"7085" 984 "A1" 8 "h" 16 "Sbec" 2 "H" "Mud" "Sbec1" "Sbec2" 45 200 160 50.4333333333333 25.597173525 19.45 15.9 21 35.772 9 1 "9" 205 3.12288328312155 49.1407922874515 3.95499683944248 0.99539423399554 "dry" "Sbec"
"7086" 1272 "A1" 8 "h" 16 "Smec" 3 "H" "All" "Smec1" "Smec3" 46 200 200 49.0333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 365 6.25820261736547 169.947596188593 7.35499830047567 1.38408244896342 "dry" "Smec"
"7087" 1336 "A1" 8 "h" 16 "Swal" 3 "H" NA "Swal1" "Swal3" 47 200 240 48.6333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 110 5.03900783885082 108.61836688301 5.87999149659249 1.2324855806406 "dry" "Swal"
"7088" 1592 "A1" 8 "h" 16 "Pmal" 4 "H" "All" "9LPmal9a" "ePmal4" 48 200 280 46.2333333333333 25.597173525 19.45 15.9 21 35.772 9 NA "9" 315 NA 0 NA NA "dry" "Pmal"
"7089" 2008 "A1" 8 "h" 16 "Sbec" 4 "H" "Mud" "Sbec1" "Sbec4" 49 240 0 43.3333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 292 3.69174755366615 50.6431018943982 4.01499688667376 0.954669926067141 "dry" "Sbec"
"7090" 920 "A1" 8 "h" 16 "Dry" 2 "H" NA "Dry1" "Dry2" 50 240 40 51.3333333333333 25.597173525 19.45 15.9 21 35.772 9 1 "9" 90 2.12696967538327 0 NA NA "dry" "Dry"
"7091" 760 "A1" 8 "h" 16 "Smec" 2 "H" "All" "Smec1" "Smec2" 51 240 80 50.9333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 240 4.90200979191189 91.9484479445314 5.41 1.15836733197907 "dry" "Smec"
"7092" 888 "A1" 8 "h" 16 "Spau" 2 "H" NA "Spau1" "Spau2" 52 240 120 50.0333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" NA 2.29949994564036 35.5728819351279 3.3649962852877 0.935862964383667 "dry" "Spau"
"7093" 216 "A1" 8 "h" 16 "Sacu" 1 "H" "Mud" "8MSacu2" "aSacu1" 53 240 160 57.0333333333333 25.597173525 19.45 15.9 21 35.772 9 1 "9" NA 1.12463327356076 0 NA NA "dry" "Sacu"
"7094" 88 "A1" 8 "h" 16 "Ptom" 1 "H" "Mud" "Ptom3RCDm" "cPtom1" 54 240 200 48.8333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 330 3.28332148898033 50.1398187512931 3.99499687108764 0.988757609646757 "dry" "Ptom"
"7095" 24 "A1" 8 "h" 16 "Sxan" 1 "H" "Mud" "Sxan3RDCm" "eSxan1" 55 240 240 46.3333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 140 2.22919267897596 36.6378818446949 3.41499633967593 0.96096325699855 "dry" "Sxan"
"7096" 696 "A1" 8 "h" 16 "Spar" 2 "H" "Mud" "Spar1RDC" "bSpar2" 56 240 280 45.5333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 320 2.05961161387287 26.6947410960832 2.91499571183218 0.829029206041381 "dry" "Spar"
"7097" 1912 "A1" 8 "h" 16 "Spau" 4 "H" NA "Spau1" "Spau4" 57 280 0 42.0333333333333 25.597173525 19.45 15.9 21 35.772 9 1 "9" NA 1.91468012994338 0 NA NA "dry" "Spau"
"7098" 1432 "A1" 8 "h" 16 "Dry" 3 "H" NA "Dry1" "Dry3" 58 280 40 39.8333333333333 25.597173525 19.45 15.9 21 35.772 9 1 "9" NA 2.00494388948918 0 NA NA "dry" "Dry"
"7099" 1752 "A1" 8 "h" 16 "Sacu" 4 "H" "Mud" "9OSacu3" "bSacu4" 59 280 80 47.9333333333333 25.597173525 19.45 15.9 21 35.772 9 1 "9" 225 2.19349036925171 0 NA NA "dry" "Sacu"
"7100" 1976 "A1" 8 "h" 16 "Sgib" 4 "H" "Mud" "Sgib1" "Sgib4" 60 280 120 48.9333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 265 1.39 18.3223966742664 2.41499482401102 0.771929228121379 "dry" "Sgib"
"7101" 600 "A1" 8 "h" 16 "Ptom" 2 "H" "Mud" "9JPtom14m" "dPtom2" 61 280 160 47.5333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 170 2.6184728373615 48.3981197841429 3.92499681528533 1.04650178606664 "dry" "Ptom"
"7102" 1400 "A1" 8 "h" 16 "Spau" 3 "H" NA "Spau1" "Spau3" 62 280 200 47.6333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" NA 2.61380948043273 56.7136013789297 4.24882336653337 1.12637251359055 "dry" "Spau"
"7103" 1464 "A1" 8 "h" 16 "Sgib" 3 "H" "Mud" "Sgib1" "Sgib3" 63 280 240 45.4333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 226 1.55736957720382 0 NA NA "dry" "Sgib"
"7104" 1688 "A1" 8 "h" 16 "Slep" 4 "H" "All" "12HSlep8a" "fSlep4" 64 280 280 45.1333333333333 25.597173525 19.45 15.9 21 35.772 9 0 "9" 320 2.6047648646279 36.1034969343193 3.39 0.901715785381467 "dry" "Slep"
"7105" 1704 "A1" 8 "h" 15 "Spar" 4 "L" "Mud" "9QSpar10" "aSpar4" 1 0 0 23.7333333333333 27.335324375 24.8 NA 30 56.374 9 0 "9" NA 2.75316181870954 25.6969712693031 2.86 0.713238290339241 "dry" "Spar"
"7106" 1224 "A1" 8 "h" 15 "Sacu" 3 "L" "Mud" "9OSacu3" "bSacu3" 2 0 40 26.0333333333333 27.335324375 24.8 NA 30 56.374 9 0 "9" NA 1.967943088608 27.0623074365532 2.93499574105313 0.851043042249225 "dry" "Sacu"
"7107" 296 "A1" 8 "h" 15 "Swal" 1 "L" NA "Swal1" "Swal1" 3 0 80 27.0333333333333 27.335324375 24.8 NA 30 56.374 9 0 "9" NA 6.18970920156997 145.266930142727 6.79999264705485 1.30929216191661 "dry" "Swal"
"7108" 744 "A1" 8 "h" 15 "Smec" 2 "L" "All" "Smec1" "Smec2" 4 0 120 25.8333333333333 27.335324375 24.8 NA 30 56.374 9 0 "9" 165 7.3548623372569 197.807868159158 7.93499842470054 1.40616260979093 "dry" "Smec"
"7109" 424 "A1" 8 "h" 15 "Sgib" 1 "L" "Mud" "Sgib1" "Sgib1" 5 0 160 27.1333333333333 27.335324375 24.8 NA 30 56.374 9 0 "9" NA 1.48969795596289 16.402883562923 2.28499452953393 0.693505835169844 "dry" "Sgib"
"7110" 808 "A1" 8 "h" 15 "Swal" 2 "L" NA "Swal1" "Swal2" 6 0 200 30.9333333333333 27.335324375 24.8 NA 30 56.374 9 0 "9" NA 3.76935007660472 61.5142691128803 4.42499717514034 1.04496877569836 "dry" "Swal"
"7111" 712 "A1" 8 "h" 15 "Sacu" 2 "L" "Mud" "8MSacu2" "aSacu2" 7 0 240 28.5333333333333 27.335324375 24.8 NA 30 56.374 9 0 "9" NA 1.65372307234313 23.5858210060907 2.74 0.840281535890395 "dry" "Sacu"
"7112" 2024 "A1" 8 "h" 15 "Smac" 4 "L" "Mud" "Smac1" "Smac4" 8 0 280 25.5333333333333 27.335324375 24.8 NA 30 56.374 9 0 "9" NA 2.78488778948093 36.5307535352075 3.41 0.885309764116307 "dry" "Smac"
"7113" 1352 "A1" 8 "h" 15 "Ssem" 3 "L" "All" "Ssem1" "Ssem3" 9 40 0 17.5333333333333 27.335324375 24.8 NA 30 56.374 9 0 "9" NA 3.22481007192672 42.6596866430958 3.68496947070122 0.913970888829101 "dry" "Ssem"
"7114" 1576 "A1" 8 "h" 15 "Pmal" 4 "L" "All" "12HPmal1a" "gPmal4" 10 40 40 18.7333333333333 27.335324375 24.8 NA 30 56.374 9 0 "9" NA 2.93496166925567 37.6098906117156 3.46 0.882370457964313 "dry" "Pmal"
"7115" 1384 "A1" 8 "h" 15 "Spau" 3 "L" NA "Spau1" "Spau3" 11 40 80 21.0333333333333 27.335324375 24.8 NA 30 56.374 9 0 "9" NA 2.60159566420303 44.2964564156161 3.75499667110372 1.00437907409828 "dry" "Spau"
"7116" 648 "A1" 8 "h" 15 "Slep" 2 "L" "Mud" "8QSlep4m" "cSlep2" 12 40 120 18.5333333333333 27.335324375 24.8 NA 30 56.374 9 1 "9" NA 2.09685478753299 0 NA NA "dry" "Slep"
"7117" 776 "A1" 8 "h" 15 "Sfal" 2 "L" "Mud" "Sfal1" "Sfal2" 13 40 160 21.8333333333333 27.335324375 24.8 NA 30 56.374 9 0 "9" NA 1.69493362701906 0 NA NA "dry" "Sfal"
"7118" 1640 "A1" 8 "h" 15 "Ssmi" 4 "L" "All" "Ssmi4a" "fSsmi4" 14 40 200 22.0333333333333 27.335324375 24.8 NA 30 56.374 9 0 "9" NA 5.5395577440803 119.790812836971 6.17499797570817 1.24987033203203 "dry" "Ssmi"
"7119" 1512 "A1" 8 "h" 15 "Smac" 3 "L" "Mud" "Smac1" "Smac3" 15 40 240 23.5333333333333 27.335324375 24.8 NA 30 56.374 9 0 "9" NA 5.32939959094831 127.275971493414 6.36499803613481 1.29306772855773 "dry" "Smac"
"7120" 264 "A1" 8 "h" 15 "Sfal" 1 "L" "Mud" "Sfal1" "Sfal1" 16 40 280 22.9333333333333 27.335324375 24.8 NA 30 56.374 9 0 "9" NA 2.1796329966304 23.5858210060907 2.74 0.748239082913654 "dry" "Sfal"
"7121" 232 "A1" 8 "h" 15 "Smec" 1 "L" "All" "Smec1" "Smec1" 17 80 0 15.0333333333333 27.335324375 24.8 NA 30 56.374 9 0 "9" NA 7.75891100606264 0 NA NA "dry" "Smec"
"7122" 456 "A1" 8 "h" 15 "Sbec" 1 "L" "Mud" "Sbec1" "Sbec1" 18 80 40 17.2333333333333 27.335324375 24.8 NA 30 56.374 9 1 "9" NA 3.69771551096079 57.0120526810207 4.25998826289463 1.01336133859108 "dry" "Sbec"
"7123" 1032 "A1" 8 "h" 15 "Sxan" 3 "L" "All" "11HSxan1a" "iSxan3" 19 80 80 18.2333333333333 27.335324375 24.8 NA 30 56.374 9 0 "9" NA 3.90622579992504 53.8453272862023 4.1399879226877 0.966502324186376 "dry" "Sxan"
"7124" 1416 "A1" 8 "h" 15 "Dry" 3 "L" NA "Dry1" "Dry3" 20 80 120 17.0333333333333 27.335324375 24.8 NA 30 56.374 9 0 "9" NA 3.23360479960059 46.929739377855 3.86499676584599 0.960761661273796 "dry" "Dry"
"7125" 360 "A1" 8 "h" 15 "Spau" 1 "L" NA "Spau1" "Spau1" 21 80 160 17.5333333333333 27.335324375 24.8 NA 30 56.374 9 0 "9" NA 2.4106430677311 36.7450101541823 3.41998538008571 0.93633842790584 "dry" "Spau"
"7126" 168 "A1" 8 "h" 15 "Spar" 1 "L" "Mud" "9QSpar10" "aSpar1" 22 80 200 18.3333333333333 27.335324375 24.8 NA 30 56.374 9 0 "9" NA 2.36981011897578 27.9922188620158 2.98499581239237 0.805995066172702 "dry" "Spar"
"7127" 1000 "A1" 8 "h" 15 "Smac" 2 "L" "Mud" "Smac1" "Smac2" 23 80 240 19.5333333333333 27.335324375 24.8 NA 30 56.374 9 0 "9" NA 5.97986621923936 274.645569599188 9.34999465240489 1.63924303924925 "dry" "Smac"
